EngineID,Cycle,OpSetting1,OpSetting2,OpSetting3,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,Ps30,phi,NRf,NRc,BPR,farB,htBleed,Nf_dmd,PCNfR_dmd,W31,W32,RUL
-1.728,0.061,0.324,0.333,0.000,0.000,-0.002,0.053,-0.260,-1.000,0.142,-0.517,0.047,-0.548,0.000,-0.304,0.456,0.888,-0.757,0.423,-1.000,-0.136,0.000,0.000,0.463,0.188,79.000
-1.728,0.075,0.141,1.357,0.000,0.000,-0.742,-0.343,-0.663,-1.000,0.142,1.042,-0.375,-0.845,0.000,0.145,0.361,0.749,-0.597,-0.351,-1.000,0.510,0.000,0.000,0.408,0.792,78.000
-1.728,0.090,-0.773,1.698,0.000,0.000,-0.042,0.704,-0.259,-1.000,0.142,0.861,0.188,-0.674,0.000,-0.416,-0.072,0.332,-0.847,-0.204,-1.000,-0.136,0.000,0.000,0.629,0.115,77.000
-1.728,0.104,-0.910,-1.032,0.000,0.000,-0.082,-1.666,-0.771,-1.000,0.142,1.166,-0.235,-0.703,0.000,-0.416,0.253,-0.642,-0.487,-0.966,-1.000,0.510,0.000,0.000,1.183,0.568,76.000
-1.728,0.119,0.233,1.357,0.000,0.000,-0.602,-0.123,0.046,-1.000,0.142,1.381,0.047,-0.708,0.000,-0.079,-0.262,0.054,-0.924,-0.441,-1.000,-1.427,0.000,0.000,-0.477,-1.045,75.000
-1.728,0.133,-0.270,-1.373,0.000,0.000,-0.682,-0.792,0.045,-1.000,0.142,0.997,0.047,-0.640,0.000,0.033,-0.140,0.332,-0.448,-0.598,-1.000,-0.136,0.000,0.000,0.353,0.064,74.000
-1.728,0.148,0.598,1.698,0.000,0.000,-0.022,1.024,-0.497,-1.000,0.142,0.455,0.047,-0.876,0.000,0.033,0.063,-0.086,-1.043,-0.606,-1.000,0.510,0.000,0.000,1.072,0.269,73.000
-1.728,0.162,-1.093,1.698,0.000,0.000,0.258,0.531,-0.139,-1.000,0.142,0.330,0.047,-0.748,0.000,0.220,-0.100,0.054,-0.953,-1.046,-1.000,-0.136,0.000,0.000,-0.035,0.151,72.000
-1.728,0.177,-1.505,1.357,0.000,0.000,-0.102,0.495,0.330,-1.000,0.142,0.375,-0.375,-1.099,0.000,-0.379,-0.154,-0.781,-0.514,-0.423,-1.000,0.510,0.000,0.000,-1.031,1.222,71.000
-1.728,0.192,1.193,-0.349,0.000,0.000,1.238,0.515,0.560,-1.000,0.142,0.070,0.752,-1.035,0.000,0.220,-0.669,0.332,-0.626,-0.441,-1.000,-0.136,0.000,0.000,0.242,-0.096,70.000
-1.728,0.206,0.736,-0.690,0.000,0.000,1.418,-0.630,-0.655,-1.000,0.142,-0.822,0.329,-0.716,0.000,-0.491,0.253,1.027,-0.736,-0.068,-1.000,-0.782,0.000,0.000,0.463,0.021,69.000
-1.728,0.221,1.147,0.674,0.000,0.000,-0.402,-0.552,-0.739,-1.000,0.142,-1.252,0.470,-0.553,0.000,0.033,-0.018,0.471,-0.521,-0.015,-1.000,-0.136,0.000,0.000,-0.090,-0.514,68.000
-1.728,0.235,-0.179,1.698,0.000,0.000,0.558,-0.824,-0.279,-1.000,0.142,-1.048,0.470,-0.864,0.000,0.333,0.212,0.193,-0.913,-0.913,-1.000,0.510,0.000,0.000,-0.754,0.131,67.000
-1.728,0.250,0.736,0.333,0.000,0.000,-0.382,-1.286,1.063,-1.000,0.142,0.398,-0.657,-0.731,0.000,-0.192,-0.086,-0.225,-0.672,-0.116,-1.000,-0.782,0.000,0.000,0.187,-0.562,66.000
-1.728,0.264,-0.453,0.674,0.000,0.000,0.618,-0.591,-1.049,-1.000,0.142,0.500,-0.094,-0.785,0.000,0.333,-0.100,0.054,-0.564,0.545,-1.000,-0.136,0.000,0.000,0.519,-0.116,65.000
-1.728,0.279,-0.270,1.016,0.000,0.000,-0.422,0.546,-0.208,-1.000,0.142,-0.709,0.470,-0.392,0.000,0.295,0.741,0.888,-0.612,-0.023,-1.000,-0.136,0.000,0.000,0.187,-0.237,64.000
-1.728,0.293,-1.505,1.016,0.000,0.000,-0.542,0.132,-0.057,-1.000,0.142,-1.071,-0.094,-0.868,0.000,0.258,0.822,0.471,-0.861,0.692,-1.000,-0.136,0.000,0.000,0.131,-0.223,63.000
-1.728,0.308,-0.316,0.674,0.000,0.000,0.038,-0.754,0.368,-1.000,0.142,-0.800,0.470,-1.009,0.000,-0.304,0.104,-0.364,-0.968,-1.289,-1.000,0.510,0.000,0.000,-0.588,0.521,62.000
-1.728,0.322,0.095,-0.349,0.000,0.000,0.658,-0.774,0.480,-1.000,0.142,0.375,0.188,-0.912,0.000,0.595,0.050,0.471,-0.911,-0.249,-1.000,-1.427,0.000,0.000,-0.477,0.497,61.000
-1.728,0.337,1.467,-0.349,0.000,0.000,1.018,0.903,-0.353,-1.000,0.142,-0.235,1.033,-0.960,0.000,0.071,0.307,0.888,-0.778,-0.518,-1.000,-0.136,0.000,0.000,-1.584,0.267,60.000
-1.728,0.351,1.467,-0.690,0.000,0.000,-0.462,0.345,0.131,-1.000,0.142,0.511,0.188,-0.647,0.000,0.108,-0.249,-0.086,-0.672,0.487,-1.000,0.510,0.000,0.000,0.740,-0.347,59.000
-1.728,0.366,-0.636,-0.008,0.000,0.000,0.338,-1.126,-0.696,-1.000,0.142,-0.189,0.188,-0.864,0.000,0.782,0.144,0.471,-0.653,-0.343,-1.000,-0.136,0.000,0.000,-0.754,-0.059,58.000
-1.728,0.380,-0.773,0.333,0.000,0.000,-0.462,-0.811,-0.234,-1.000,0.142,-0.314,0.611,-0.661,0.000,-0.753,-0.574,0.332,-0.756,-0.478,-1.000,-0.782,0.000,0.000,0.187,-0.141,57.000
-1.728,0.395,1.376,-0.349,0.000,0.000,0.318,-0.947,-0.505,-1.000,0.142,0.918,-0.516,-1.103,0.000,-0.416,0.172,0.193,-0.698,0.127,-1.000,-0.136,0.000,0.000,-0.311,-1.107,56.000
-1.728,0.409,-0.499,-0.008,0.000,0.000,-0.502,0.680,-0.420,-1.000,0.142,0.025,0.611,-1.118,0.000,1.306,0.294,0.332,-0.783,0.183,-1.000,0.510,0.000,0.000,0.297,-0.281,55.000
-1.728,0.424,-0.499,0.333,0.000,0.000,0.218,-0.115,0.490,-1.000,0.142,-0.517,0.188,-0.707,0.000,-0.529,0.212,1.166,-0.738,-0.569,-1.000,-0.782,0.000,0.000,1.017,0.709,54.000
-1.728,0.438,-0.636,1.698,0.000,0.000,0.858,0.287,0.407,-1.000,0.142,-0.133,-0.516,-0.925,0.000,0.482,-0.520,0.749,-0.985,0.532,-1.000,0.510,0.000,0.000,0.353,0.485,53.000
-1.728,0.453,-0.270,-0.349,0.000,0.000,0.738,0.060,-0.064,-1.000,0.142,-1.376,1.033,-0.425,0.000,-0.117,-0.195,-0.642,-0.707,-0.065,-1.000,-0.136,0.000,0.000,0.021,0.745,52.000
-1.728,0.467,-1.047,1.698,0.000,0.000,-0.582,-0.082,0.702,-1.000,0.142,0.093,0.470,-0.651,0.000,-0.192,-0.479,0.888,-1.196,0.585,-1.000,0.510,0.000,0.000,1.127,-0.476,51.000
-1.728,0.482,1.193,0.674,0.000,0.000,-0.342,0.778,0.498,-1.000,0.142,-0.291,0.047,-0.844,0.000,0.183,-1.320,1.166,-0.990,-0.348,-1.000,-0.782,0.000,0.000,-0.588,-0.075,50.000
-1.728,0.496,-0.225,-1.032,0.000,0.000,0.178,0.420,-0.525,-1.000,0.142,0.285,0.470,-0.662,0.000,-0.079,-0.588,0.193,-0.888,-0.007,-1.000,-0.136,0.000,0.000,-0.145,-0.547,49.000
-1.728,0.511,1.147,-1.373,0.000,0.000,0.818,0.223,-0.353,-1.000,0.142,0.455,1.033,-0.721,0.000,0.108,-0.411,1.027,-0.958,0.479,-1.000,-0.136,0.000,0.000,-0.367,-0.599,48.000
-1.728,0.525,-0.179,-0.349,0.000,0.000,0.538,0.717,0.077,-1.000,0.142,-0.382,0.470,-0.830,0.000,-0.004,-0.384,0.749,-0.673,0.593,-1.000,1.155,0.000,0.000,-0.809,-1.300,47.000
-1.728,0.540,0.095,-1.032,0.000,0.000,0.078,-0.615,-0.013,-1.000,0.142,-0.867,0.329,-0.872,0.000,0.333,-0.384,0.332,-0.763,-0.292,-1.000,-0.782,0.000,0.000,-0.699,0.310,46.000
-1.728,0.554,2.153,0.333,0.000,0.000,-0.862,0.706,0.114,-1.000,0.142,-0.314,0.611,-1.087,0.000,0.969,-0.669,0.332,-0.924,0.017,-1.000,-0.136,0.000,0.000,-0.256,-0.197,45.000
-1.728,0.569,0.461,-1.373,0.000,0.000,0.678,-0.080,0.328,-1.000,0.142,-0.596,0.892,-1.101,0.000,-0.192,-0.452,0.749,-1.010,-0.388,-1.000,-0.782,0.000,0.000,-0.256,-0.369,44.000
-1.728,0.584,1.147,1.357,0.000,0.000,0.438,0.368,0.196,-1.000,0.142,-0.935,1.033,-0.362,0.000,1.081,-0.384,0.749,-1.018,0.825,-1.000,0.510,0.000,0.000,-0.256,-0.307,43.000
-1.728,0.598,0.461,-1.032,0.000,0.000,0.758,-0.247,0.032,-1.000,0.142,0.229,0.329,-0.928,0.000,0.220,-1.239,1.583,-1.088,0.812,-1.000,0.510,0.000,0.000,-0.754,-0.753,42.000
-1.728,0.613,-0.865,-0.349,0.000,0.000,0.278,0.304,0.334,-1.000,0.142,-1.082,0.611,-0.775,0.000,0.145,-0.642,1.722,-0.867,0.508,-1.000,0.510,0.000,0.000,-1.418,-0.573,41.000
-1.728,0.627,0.416,-0.349,0.000,0.000,-0.022,1.317,1.322,-1.000,0.142,-0.845,1.174,-0.967,0.000,0.670,-1.388,1.305,-1.298,0.401,-1.000,1.155,0.000,0.000,-0.256,-0.488,40.000
-1.728,0.642,0.507,-1.373,0.000,0.000,0.618,-0.221,0.625,-1.000,0.142,-0.777,0.611,-0.716,0.000,0.744,-0.981,1.027,-1.028,0.036,-1.000,-0.136,0.000,0.000,-0.201,-1.088,39.000
-1.728,0.656,-0.545,-0.008,0.000,0.000,0.258,1.061,0.793,-1.000,0.142,-0.901,0.611,-0.732,0.000,0.707,-0.940,1.166,-0.761,0.993,-1.000,0.510,0.000,0.000,0.021,-0.491,38.000
-1.728,0.671,-1.505,0.674,0.000,0.000,0.298,-0.020,0.662,-1.000,0.142,-0.540,0.892,-0.710,0.000,0.258,-0.249,1.027,-1.224,0.820,-1.000,0.510,0.000,0.000,-0.754,-0.137,37.000
-1.728,0.685,-0.910,1.016,0.000,0.000,0.718,-0.801,1.366,-1.000,0.142,-0.144,2.301,-0.952,0.000,0.145,-0.900,0.888,-0.801,0.028,-1.000,1.155,0.000,0.000,-0.256,-0.098,36.000
-1.728,0.700,-0.819,0.674,0.000,0.000,-0.962,1.226,0.393,-1.000,0.142,-1.184,0.611,-0.549,0.000,0.670,-0.642,1.027,-0.979,-0.249,-1.000,-0.782,0.000,0.000,-0.809,-0.502,35.000
-1.728,0.714,-1.047,0.333,0.000,0.000,0.398,1.027,0.128,-1.000,0.142,-0.201,1.456,-0.726,0.000,0.520,-0.723,1.722,-0.913,-0.143,-1.000,0.510,0.000,0.000,-0.367,-0.003,34.000
-1.728,0.729,-0.270,0.333,0.000,0.000,0.418,-0.160,1.271,-1.000,0.142,-1.342,0.470,-0.778,0.000,0.819,-1.035,1.861,-0.846,-0.049,-1.000,0.510,0.000,0.000,-0.311,-0.339,33.000
-1.728,0.743,-0.270,-1.373,0.000,0.000,1.538,0.021,1.016,-1.000,0.142,-1.692,1.597,-0.898,0.000,1.119,-1.279,1.722,-1.105,0.031,-1.000,1.801,0.000,0.000,-1.639,-0.074,32.000
-1.728,0.758,0.370,0.333,0.000,0.000,0.638,0.600,0.931,-1.000,0.142,-0.641,1.174,-0.778,0.000,0.857,-1.279,1.166,-0.880,-0.044,-1.000,0.510,0.000,0.000,-0.865,0.060,31.000
-1.728,0.772,-0.225,1.357,0.000,0.000,0.938,0.277,1.616,-1.000,0.142,-0.777,0.752,-0.942,0.000,0.932,-1.320,1.444,-1.048,1.583,-1.000,0.510,0.000,0.000,-0.201,-1.255,30.000
-1.728,0.787,0.141,-1.373,0.000,0.000,0.338,1.634,1.351,-1.000,0.142,-1.082,1.456,-0.725,0.000,1.306,-1.510,1.444,-1.032,1.887,-1.000,-0.136,0.000,0.000,-0.920,-1.365,29.000
-1.728,0.801,0.233,-0.690,0.000,0.000,0.978,1.376,0.870,-1.000,0.142,-1.658,1.033,-0.739,0.000,0.595,-1.062,2.556,-1.002,1.017,-1.000,0.510,0.000,0.000,-1.086,-1.049,28.000
-1.728,0.816,0.461,1.357,0.000,0.000,0.158,1.061,-0.094,-1.000,0.142,-0.653,1.315,-1.184,0.000,1.306,-0.981,2.000,-0.903,1.335,-1.000,-0.136,0.000,0.000,-1.252,-0.710,27.000
-1.728,0.830,-1.002,-1.032,0.000,0.000,1.318,1.011,1.493,-1.000,0.142,-1.398,1.738,-1.002,0.000,1.194,-1.889,1.722,-1.290,0.644,-1.000,1.155,0.000,0.000,-1.086,-1.337,26.000
-1.728,0.845,0.553,1.016,0.000,0.000,0.678,0.539,0.643,-1.000,0.142,-0.901,1.879,-1.050,0.000,1.156,-1.252,1.166,-1.119,0.561,-1.000,0.510,0.000,0.000,-0.256,0.105,25.000
-1.728,0.859,-1.962,0.674,0.000,0.000,-0.002,0.109,0.752,-1.000,0.142,-1.444,1.738,-1.308,0.000,1.119,-0.859,1.305,-1.012,1.343,-1.000,-0.136,0.000,0.000,-0.311,-0.117,24.000
-1.728,0.874,-0.773,1.357,0.000,0.000,1.038,-0.059,1.013,-1.000,0.142,-0.743,2.160,-0.456,0.000,1.269,-1.320,1.166,-0.967,0.921,-1.000,0.510,0.000,0.000,-1.307,-0.949,23.000
-1.728,0.888,-0.773,-0.690,0.000,0.000,0.478,0.357,0.942,-1.000,0.142,-1.523,1.597,-0.961,0.000,1.194,-1.605,2.278,-1.153,1.276,-1.000,1.155,0.000,0.000,-0.865,-1.184,22.000
-1.728,0.903,0.187,-1.032,0.000,0.000,1.158,0.251,0.673,-1.000,0.142,-0.743,1.456,-1.047,0.000,1.830,-2.120,1.722,-0.990,1.335,-1.000,1.155,0.000,0.000,-0.754,-0.419,21.000
-1.728,0.917,-0.636,-1.032,0.000,0.000,1.298,0.194,0.533,-1.000,0.142,-1.896,2.019,-1.184,0.000,1.980,-1.184,2.278,-1.241,0.463,-1.000,-0.136,0.000,0.000,-0.920,-1.212,20.000
-1.728,0.932,-1.459,0.674,0.000,0.000,0.578,0.027,1.815,-1.000,0.142,-1.398,1.738,-0.744,0.000,1.344,-1.767,1.861,-1.159,1.785,-1.000,1.155,0.000,0.000,-1.252,-1.024,19.000
-1.728,0.946,-0.042,-0.690,0.000,0.000,-0.082,1.515,1.516,-1.000,0.142,-1.184,1.738,-1.087,0.000,1.718,-1.618,1.583,-1.289,0.145,-1.000,-0.136,0.000,0.000,-1.363,-2.347,18.000
-1.728,0.961,0.050,0.674,0.000,0.000,1.858,2.082,1.510,-1.000,0.142,-1.952,1.879,-1.023,0.000,1.194,-1.401,1.722,-0.943,1.249,-1.000,0.510,0.000,0.000,-1.307,-1.223,17.000
-1.728,0.976,-0.910,-1.032,0.000,0.000,0.358,0.285,1.533,-1.000,0.142,-1.647,1.879,-0.883,0.000,1.119,-2.188,1.444,-1.046,1.151,-1.000,0.510,0.000,0.000,-0.533,-0.375,16.000
-1.728,0.990,-1.733,-1.032,0.000,0.000,2.218,1.875,1.673,-1.000,0.142,-1.624,2.160,-0.862,0.000,1.830,-1.591,1.861,-1.239,0.953,-1.000,1.801,0.000,0.000,-1.031,-1.131,15.000
-1.728,1.005,-0.042,0.674,0.000,0.000,1.398,2.415,1.746,-1.000,0.142,-1.342,1.879,-0.864,0.000,1.718,-1.645,1.444,-1.426,0.929,-1.000,1.155,0.000,0.000,-0.920,-1.041,14.000
-1.728,1.019,1.056,-1.032,0.000,0.000,0.358,0.332,2.279,-1.000,0.142,-2.031,2.301,-0.952,0.000,1.793,-1.401,1.166,-1.411,1.401,-1.000,1.155,0.000,0.000,-0.256,-0.932,13.000
-1.728,1.034,-1.093,-0.008,0.000,0.000,1.798,1.525,0.912,-1.000,0.142,-0.517,1.597,-1.173,0.000,1.156,-2.133,2.556,-1.110,0.841,-1.000,1.155,0.000,0.000,0.242,-2.612,12.000
-1.728,1.048,-0.270,1.698,0.000,0.000,1.518,1.009,1.301,-1.000,0.142,-1.737,1.879,-1.221,0.000,2.092,-1.333,1.861,-1.518,0.796,-1.000,2.447,0.000,0.000,-2.635,-1.150,11.000
-1.728,1.063,-0.453,1.016,0.000,0.000,3.058,1.885,1.965,-1.000,0.142,-1.658,2.301,-1.087,0.000,1.643,-1.293,2.139,-1.262,1.964,-1.000,2.447,0.000,0.000,-2.137,-1.025,10.000
-1.728,1.077,0.050,0.333,0.000,0.000,1.118,1.094,1.122,-1.000,0.142,-2.246,1.597,-1.101,0.000,1.830,-1.849,1.861,-1.361,1.652,-1.000,1.801,0.000,0.000,-1.418,-1.474,9.000
-1.728,1.092,0.187,1.016,0.000,0.000,2.778,2.433,2.621,-1.000,0.142,-2.675,2.019,-0.785,0.000,1.980,-2.228,2.556,-1.475,1.897,-1.000,1.155,0.000,0.000,-2.137,-2.541,8.000
-1.728,1.106,0.370,0.333,0.000,0.000,2.238,2.110,1.718,-1.000,0.142,-1.952,2.724,-0.975,0.000,2.280,-2.161,2.417,-1.576,1.500,-1.000,1.155,0.000,0.000,-1.695,-2.030,7.000
-1.728,1.121,1.238,-1.032,0.000,0.000,1.658,0.756,1.929,-1.000,0.142,-0.901,1.597,-0.628,0.000,2.167,-1.808,2.139,-1.064,2.148,-1.000,2.447,0.000,0.000,-1.916,-2.155,6.000
-1.728,1.135,-2.145,-0.008,0.000,0.000,1.278,0.257,2.037,-1.000,0.142,-2.585,2.724,-1.247,0.000,2.579,-2.554,2.556,-1.472,2.124,-1.000,1.801,0.000,0.000,-2.192,-1.917,5.000
-1.728,1.150,-3.059,1.016,0.000,0.000,2.138,1.934,1.538,-1.000,0.142,-1.613,3.006,-1.238,0.000,1.718,-2.201,1.861,-1.366,2.095,-1.000,1.801,0.000,0.000,-1.695,-3.057,4.000
-1.728,1.164,-0.270,0.674,0.000,0.000,2.998,0.921,2.119,-1.000,0.142,-3.014,2.442,-0.937,0.000,2.017,-2.486,3.252,-1.376,2.031,-1.000,1.155,0.000,0.000,-1.861,-1.635,3.000
-1.728,1.179,-1.230,0.333,0.000,0.000,1.918,1.419,1.891,-1.000,0.142,-2.348,2.724,-1.117,0.000,2.954,-1.862,3.530,-1.634,2.137,-1.000,3.092,0.000,0.000,-1.805,-2.053,2.000
-1.728,1.193,0.004,-1.373,0.000,0.000,1.318,1.931,1.871,-1.000,0.142,-2.766,2.583,-1.018,0.000,2.280,-2.499,2.834,-1.528,2.007,-1.000,0.510,0.000,0.000,-2.026,-1.480,1.000
-1.728,1.208,0.416,-0.008,0.000,0.000,1.718,1.776,2.029,-1.000,0.142,-2.393,3.146,-1.450,0.000,2.654,-1.808,3.113,-1.721,1.844,-1.000,1.801,0.000,0.000,-1.861,-3.001,0.000
-1.694,-1.565,-0.819,2.039,0.000,0.000,-1.582,-1.090,-1.961,-1.000,-7.058,1.313,-1.221,-0.477,0.000,-2.288,1.243,-0.503,-0.316,-1.377,-1.000,-1.427,0.000,0.000,0.685,1.559,286.000
-1.694,-1.551,1.970,-1.032,0.000,0.000,-1.722,-0.566,-1.756,-1.000,0.142,1.584,-1.643,-0.631,0.000,-1.128,1.744,-1.615,-0.664,-0.678,-1.000,-0.782,0.000,0.000,1.348,1.097,285.000
-1.694,-1.536,0.827,1.016,0.000,0.000,-2.262,-0.359,-1.108,-1.000,-7.058,2.002,-0.798,-0.498,0.000,-1.203,1.582,-1.476,-0.166,-1.652,-1.000,-1.427,0.000,0.000,1.625,1.250,284.000
-1.694,-1.522,1.604,-1.373,0.000,0.000,-2.002,-1.039,-1.428,-1.000,0.142,0.997,-1.643,-0.328,0.000,-1.652,1.460,-2.310,-0.174,-1.076,-1.000,-1.427,0.000,0.000,1.736,1.968,283.000
-1.694,-1.507,0.233,1.357,0.000,0.000,-1.902,-1.875,-0.713,-1.000,-7.058,1.980,-0.939,-0.321,0.000,-1.090,1.161,-2.171,-0.371,-1.478,-1.000,-2.073,0.000,0.000,2.012,1.235,282.000
-1.694,-1.493,-0.453,1.357,0.000,0.000,-2.762,-2.124,-1.353,-1.000,0.142,1.822,-0.798,-0.506,0.000,-1.839,1.880,-1.476,-0.530,-1.657,-1.000,-0.782,0.000,0.000,1.846,1.268,281.000
-1.694,-1.478,0.050,-0.690,0.000,0.000,-1.302,-0.495,-0.920,-1.000,0.142,1.663,-0.657,-0.569,0.000,-1.652,0.985,-0.781,-0.389,-1.281,-1.000,-1.427,0.000,0.000,1.570,1.682,280.000
-1.694,-1.464,0.690,-1.373,0.000,0.000,-0.262,-0.018,-1.505,-1.000,0.142,1.449,-1.221,-0.427,0.000,-1.277,1.839,-1.893,-0.306,-1.494,-1.000,-1.427,0.000,0.000,1.625,1.371,279.000
-1.694,-1.449,0.781,-1.373,0.000,0.000,-1.402,-1.392,-1.547,-1.000,-7.058,1.494,-1.080,-0.615,0.000,-1.502,1.338,-1.615,0.081,-1.476,-1.000,-2.073,0.000,0.000,1.348,1.827,278.000
-1.694,-1.435,-2.053,0.674,0.000,0.000,-1.382,-0.677,-1.564,-1.000,-7.058,1.426,-1.502,-0.288,0.000,-1.240,0.782,-1.754,-0.268,-1.172,-1.000,-1.427,0.000,0.000,2.123,2.871,277.000
-1.694,-1.420,0.278,1.357,0.000,0.000,-0.842,-0.214,-0.849,-1.000,0.142,1.505,-1.221,-0.545,0.000,-1.240,1.066,-0.920,-0.414,-0.622,-1.000,-0.782,0.000,0.000,2.289,0.915,276.000
-1.694,-1.405,0.095,2.039,0.000,0.000,-2.082,-1.718,-0.781,-1.000,0.142,1.358,-1.643,-0.786,0.000,-1.539,0.714,-1.754,-0.381,-1.324,-1.000,-0.782,0.000,0.000,1.680,1.205,275.000
-1.694,-1.391,0.324,1.698,0.000,0.000,-1.802,-0.612,-0.823,-1.000,0.142,1.494,-2.207,-0.526,0.000,-1.914,1.243,-1.476,-0.165,-1.812,-1.000,-1.427,0.000,0.000,0.353,1.312,274.000
-1.694,-1.376,-1.093,-1.373,0.000,0.000,-2.042,-1.057,-1.497,-1.000,0.142,1.245,-1.221,-0.813,0.000,-1.577,2.246,-1.615,-0.192,-1.425,-1.000,-1.427,0.000,0.000,0.629,1.087,273.000
-1.694,-1.362,-0.545,-1.032,0.000,0.000,-0.942,-1.742,-0.758,-1.000,0.142,0.906,-1.080,-0.698,0.000,-1.390,0.741,-1.059,-0.316,-1.913,-1.000,-0.136,0.000,0.000,0.685,1.306,272.000
-1.694,-1.347,-0.453,1.016,0.000,0.000,-1.742,-1.392,-1.719,-1.000,0.142,1.313,-1.502,-0.609,0.000,-1.128,1.460,-2.032,-0.540,-1.644,-1.000,-0.782,0.000,0.000,1.072,1.446,271.000
-1.694,-1.333,0.141,-0.349,0.000,0.000,-0.502,-1.132,-2.074,-1.000,0.142,0.285,-0.798,-0.597,0.000,-1.539,1.758,-0.225,-0.470,-1.886,-1.000,-1.427,0.000,0.000,1.238,2.169,270.000
-1.694,-1.318,0.644,0.333,0.000,0.000,-1.462,-0.341,-0.965,-1.000,0.142,1.652,-1.362,-0.629,0.000,-1.203,2.043,-1.337,-0.553,-0.982,-1.000,-1.427,0.000,0.000,1.017,1.206,269.000
-1.694,-1.304,1.147,0.333,0.000,0.000,-1.862,-2.232,-0.796,-1.000,0.142,2.127,-1.080,-0.461,0.000,-1.502,1.310,-1.615,-0.327,-1.030,-1.000,-0.782,0.000,0.000,1.570,1.113,268.000
-1.694,-1.289,1.924,-1.373,0.000,0.000,-0.682,-1.237,-1.617,-1.000,0.142,1.437,-1.362,-0.678,0.000,-1.502,1.527,-2.171,-0.206,-1.929,-1.000,-1.427,0.000,0.000,1.127,0.854,267.000
-1.694,-1.275,-1.047,0.333,0.000,0.000,-1.262,-1.796,-1.850,-1.000,0.142,1.528,-0.939,-0.451,0.000,-1.876,1.582,-1.198,-0.377,-1.246,-1.000,-1.427,0.000,0.000,2.344,1.956,266.000
-1.694,-1.260,1.101,2.039,0.000,0.000,-1.042,-1.687,-1.251,-1.000,0.142,1.110,-1.925,-0.540,0.000,-1.390,0.429,-0.781,-0.155,-1.678,-1.000,-1.427,0.000,0.000,0.906,1.242,265.000
-1.694,-1.246,-0.590,1.016,0.000,0.000,-0.622,-1.571,-2.381,-1.000,0.142,1.494,-1.925,-0.626,0.000,-1.240,1.148,-0.364,-0.639,-1.292,-1.000,-0.136,0.000,0.000,1.570,-0.028,264.000
-1.694,-1.231,-0.865,-0.008,0.000,0.000,-1.382,-1.558,-1.140,-1.000,0.142,0.149,-1.643,-0.584,0.000,-1.465,1.134,-1.754,-0.398,-1.481,-1.000,-1.427,0.000,0.000,2.012,1.001,263.000
-1.694,-1.217,2.884,0.333,0.000,0.000,-1.742,-0.839,-1.368,-1.000,0.142,0.873,-1.362,-0.451,0.000,-1.315,1.216,-0.920,-0.356,-1.233,-1.000,-1.427,0.000,0.000,0.961,1.835,262.000
-1.694,-1.202,-0.499,1.016,0.000,0.000,-1.622,-2.470,-1.848,-1.000,0.142,0.748,-1.643,-0.654,0.000,-1.577,1.880,-1.337,-0.340,-2.532,-1.000,-1.427,0.000,0.000,0.795,1.657,261.000
-1.694,-1.188,0.278,1.698,0.000,0.000,-1.122,-0.829,-0.736,-1.000,0.142,2.025,-0.939,-0.328,0.000,-1.914,0.944,-0.503,-0.316,-0.918,-1.000,-0.782,0.000,0.000,0.795,1.273,260.000
-1.694,-1.173,1.696,1.698,0.000,0.000,-1.282,-1.455,-1.276,-1.000,0.142,1.584,-1.502,-0.519,0.000,-2.064,1.717,-2.310,-0.378,-1.833,-1.000,-2.073,0.000,0.000,0.740,1.384,259.000
-1.694,-1.159,-1.459,-1.032,0.000,0.000,-1.202,-1.100,-1.206,-1.000,0.142,1.562,-1.362,-0.426,0.000,-1.614,1.148,-1.059,-0.156,-1.924,-1.000,-2.073,0.000,0.000,0.851,1.249,258.000
-1.694,-1.144,0.553,-0.008,0.000,0.000,-1.802,-0.033,-1.540,-1.000,0.142,1.415,-1.643,-0.654,0.000,-1.277,1.378,-1.337,-0.373,-0.617,-1.000,-1.427,0.000,0.000,1.570,1.005,257.000
-1.694,-1.130,-0.407,1.698,0.000,0.000,-1.422,-1.739,-1.999,-1.000,0.142,1.618,-1.362,-0.693,0.000,-1.839,1.026,-0.781,-0.636,-0.076,-1.000,-1.427,0.000,0.000,1.957,1.161,256.000
-1.694,-1.115,0.598,-0.349,0.000,0.000,-2.202,-0.979,-1.980,-1.000,0.142,1.347,-1.643,-0.877,0.000,-1.577,1.527,-1.615,-0.262,-1.702,-1.000,-2.073,0.000,0.000,0.851,1.024,255.000
-1.694,-1.101,-1.459,1.357,0.000,0.000,-1.782,-0.873,-1.420,-1.000,0.142,0.285,-1.221,-0.637,0.000,-1.689,1.148,-1.476,-0.531,-0.852,-1.000,-0.782,0.000,0.000,1.072,1.420,254.000
-1.694,-1.086,1.924,1.016,0.000,0.000,-1.122,-1.051,-1.633,-1.000,0.142,1.946,-1.362,-0.270,0.000,-1.203,1.663,-1.893,-0.207,-0.622,-1.000,-2.073,0.000,0.000,0.297,1.546,253.000
-1.694,-1.072,0.918,0.674,0.000,0.000,-2.622,-2.413,-1.820,-1.000,0.142,1.539,-1.080,-0.358,0.000,-1.090,0.795,-1.337,-0.088,-0.686,-1.000,0.510,0.000,0.000,1.348,2.204,252.000
